identifier,size,kitchens,bathrooms,floor,type,year,condition,elevator,subway,district,rooms,recentOwner,longitude,latitude
85605,2,1.0,9.0,3.0,2010.0,4,6,False,False,54019.0,2.0,True,-0.5324602570855266,-0.4998859950120997
43265,2,2.0,13.0,4.0,2003.0,1,2,False,False,37661.0,2.0,True,1.7592832705978347,-0.5001412780447105
89864,2,2.0,11.0,4.0,2003.0,4,6,True,False,70486.0,3.0,False,1.3745510915723747,-0.5001413357138704
22290,2,1.0,5.0,4.0,1988.0,3,2,True,True,94542.0,1.0,True,-0.23913761907731718,-0.5001413379795709
77958,1,1.0,14.0,3.0,1992.0,3,6,False,False,70100.0,2.0,False,0.29544047817504887,-0.5001413568486085
31646,2,2.0,12.0,4.0,2005.0,4,6,False,False,36869.0,3.0,False,1.8286382737141134,-0.5001412782748208
70149,1,1.0,28.0,3.0,2007.0,4,6,False,False,54263.0,2.0,True,-0.3859551124569928,-0.5001413507595383
88451,2,1.0,6.0,4.0,1992.0,4,2,True,False,46480.0,2.0,True,-0.3246125338245131,-0.5001413236950369
127992,3,1.0,18.0,1.0,1996.0,3,6,True,False,58964.0,2.0,False,-0.12446488629615657,-0.5001412926301579
75023,2,1.0,7.0,4.0,1999.0,3,2,True,False,30962.0,2.0,False,1.1309869676463982,-0.5001412478825717
107283,2,1.0,6.0,4.0,2005.0,3,2,False,False,44510.0,2.0,False,0.10725714585041093,-0.5001413376963584
92092,2,1.0,6.0,4.0,1992.0,4,2,True,False,67384.0,2.0,False,0.6871529727677554,-0.5001413556626559
107392,2,1.0,16.0,4.0,1988.0,2,6,True,False,71475.0,2.0,True,0.3415730306688539,-0.5001413566893015
122119,2,1.0,16.0,1.0,1988.0,3,6,True,False,72160.0,2.0,True,0.5928236499470408,-0.5001413599462461
12853,2,1.0,24.0,1.0,2006.0,1,6,False,False,53106.0,3.0,True,-0.3298817214510406,-0.500141326828076
16975,1,1.0,8.0,3.0,2006.0,3,2,True,False,78152.0,2.0,True,-0.8061864060596903,-0.5001412871606152
66933,1,1.0,16.0,3.0,2006.0,4,6,True,False,53659.0,2.0,False,-0.5964917510532015,-0.5001413444403577
65056,2,1.0,6.0,4.0,1980.0,4,2,False,False,67067.0,2.0,True,-0.22236584918331928,-0.4997973378124465
77274,2,1.0,19.0,1.0,2003.0,1,6,False,False,97294.0,2.0,False,0.09116439498048341,-0.5001413308461543
84234,2,2.0,20.0,1.0,2004.0,1,6,True,False,65374.0,3.0,True,-1.0530641428229528,-0.5001412370850924
44647,2,1.0,13.0,4.0,2003.0,4,6,True,False,57090.0,2.0,False,1.2785106408110374,-0.5001412902582527
52940,1,1.0,30.0,1.0,2008.0,1,6,False,False,79346.0,2.0,True,0.847537266247813,-0.5001413500692076
141281,3,1.0,16.0,4.0,2009.0,4,6,False,False,44374.0,2.0,True,-1.843591670999922,-0.49982286992137653
148899,1,1.0,11.0,4.0,2004.0,4,6,True,False,59213.0,2.0,True,-0.8917428030896627,-0.5001412909131818
149781,1,1.0,6.0,4.0,1997.0,4,6,False,False,47095.0,2.0,False,-0.21626825834742205,-0.5001412391560843
116972,2,1.0,18.0,1.0,2002.0,3,6,True,False,49260.0,2.0,True,-0.40177625571731146,-0.5001413343863115
92157,2,1.0,12.0,4.0,1980.0,3,6,True,False,118375.0,2.0,True,-0.5460949590884313,-0.5001412683800815
48449,2,1.0,12.0,3.0,1988.0,3,6,False,False,44074.0,2.0,True,-0.1610911724532659,-0.5001413073041093
71926,1,1.0,6.0,4.0,1993.0,3,2,True,False,52101.0,2.0,False,-0.6400032901142377,-0.5001412697784436
109504,1,1.0,14.0,3.0,2004.0,1,6,False,False,91507.0,2.0,True,-0.8335101315873829,-0.5001413412719171
51722,2,1.0,16.0,3.0,2005.0,3,6,True,False,57313.0,2.0,True,-1.3963761613815673,-0.5001413422808619
133266,3,2.0,17.0,4.0,2006.0,4,6,True,False,63657.0,3.0,False,-0.700666849722647,-0.5001413290052726
135314,4,2.0,24.0,1.0,2000.0,1,6,True,False,69370.0,3.0,True,0.02130691778642366,-0.5001412297923687
31123,2,1.0,19.0,1.0,2004.0,4,6,False,False,75806.0,2.0,True,-0.7609908998190212,-0.5001413049499048
12619,2,1.0,5.0,4.0,1986.0,2,2,False,False,115556.0,2.0,True,-0.8450534549961932,-0.5001413598046398
100370,3,1.0,6.0,4.0,2002.0,4,2,True,False,60688.0,3.0,True,1.2551116452423714,-0.5001412417049975
29797,2,2.0,32.0,1.0,2003.0,1,2,True,False,33820.0,3.0,False,1.8243197127211686,-0.5001412780270098
51474,3,2.0,8.0,4.0,2006.0,1,6,False,False,84680.0,3.0,False,0.024104476165481673,-0.5001412516528391
72137,1,1.0,18.0,3.0,2004.0,4,6,True,False,87364.0,2.0,True,0.7062877288654565,-0.5001413755937406
102299,3,1.0,12.0,4.0,2003.0,3,6,False,False,37588.0,1.0,False,-0.11527096871050616,-0.5001413522287035
98863,1,1.0,16.0,1.0,1989.0,3,2,True,False,109704.0,2.0,True,-0.3897711993720599,-0.5001413780541498
123893,1,1.0,18.0,4.0,2005.0,1,6,False,False,64266.0,1.0,False,-0.8111025037938324,-0.5001413885861173
33301,2,1.0,23.0,1.0,2004.0,3,6,True,False,63657.0,2.0,False,-0.700666849722647,-0.5001413290052726
61275,1,1.0,6.0,4.0,1979.0,4,6,True,False,75933.0,2.0,True,-0.3055728403901317,-0.5001412958694018
60337,2,1.0,6.0,4.0,2001.0,4,2,True,False,38119.0,2.0,False,2.3711744739282983,-0.5001412759029155
138963,3,2.0,18.0,1.0,2002.0,1,6,True,True,93124.0,2.0,True,-0.7275152619335483,-0.5001413155349747
124908,3,2.0,24.0,1.0,2002.0,3,6,True,False,56631.0,2.0,True,-0.3642944055898426,-0.50014126091035
74422,3,1.0,6.0,4.0,2007.0,2,2,False,False,33443.0,3.0,False,2.2046518484708106,-0.5001413721243866
39715,1,1.0,18.0,4.0,2009.0,4,6,False,True,78235.0,2.0,True,-0.6812740663958803,-0.5001413731510321
28503,2,2.0,21.0,4.0,2011.0,4,6,False,False,82878.0,3.0,False,1.4140971595328515,-0.5001412357752343
123752,1,1.0,6.0,4.0,2000.0,4,2,False,False,57958.0,2.0,False,1.563318380257667,-0.5001413004716061
143970,1,1.0,8.0,3.0,2009.0,4,6,True,False,46392.0,2.0,False,-0.31426428389800093,-0.5001412780624114
50058,3,1.0,18.0,1.0,2000.0,4,2,False,False,34694.0,2.0,False,2.315168984824869,-0.500141285602946
13315,3,1.0,6.0,4.0,1985.0,4,4,True,True,84131.0,2.0,True,0.03073170184024642,-0.5001413654688912
85939,2,1.0,6.0,4.0,2002.0,3,2,True,False,36774.0,2.0,False,-2.1750751781596707,-0.5001412883996702
74528,2,2.0,11.0,4.0,2005.0,4,6,True,False,75490.0,3.0,True,1.448998737368988,-0.5001413470777748
43992,3,2.0,14.0,3.0,1998.0,4,6,False,False,65860.0,3.0,True,0.7883811288728437,-0.5001412722919552
31963,1,1.0,21.0,4.0,2009.0,4,6,True,False,82664.0,2.0,False,-0.4105491815079572,-0.5001413907456131
35714,2,1.0,6.0,4.0,2002.0,4,2,False,False,53652.0,2.0,False,1.8837338773252998,-0.500141277761498
57408,2,2.0,9.0,4.0,2010.0,4,6,False,False,50684.0,3.0,True,-1.0181761453674558,-0.5001413323330204
9917,1,1.0,7.0,1.0,2004.0,4,6,True,True,96498.0,1.0,True,-0.6333081625371432,-0.5001412611935626
90162,3,2.0,6.0,4.0,2005.0,4,2,False,False,43368.0,2.0,True,-0.8907650156950901,-0.5001412328192031
76062,3,1.0,16.0,4.0,1992.0,3,6,True,False,71985.0,2.0,True,0.3235111246291416,-0.5001413738236621
101059,3,1.0,24.0,1.0,2005.0,1,6,False,False,57709.0,3.0,False,0.2479906287745395,-0.5001413813818976
117606,2,1.0,6.0,4.0,2002.0,1,2,True,False,44880.0,2.0,False,-2.1327043910590495,-0.5001413777001341
67137,1,1.0,6.0,4.0,2004.0,4,2,True,False,45149.0,2.0,True,1.9380689796296398,-0.5001413152163605
109719,2,2.0,27.0,4.0,2007.0,4,6,False,False,86465.0,3.0,True,0.3484039620508012,-0.5001412763631359
127104,1,1.0,17.0,4.0,2005.0,4,6,False,False,55507.0,1.0,True,-0.4084713832944061,-0.50014136499097
31122,2,1.0,6.0,4.0,2005.0,4,6,True,False,45447.0,2.0,False,-0.5872706727066577,-0.5001413844264326
72061,1,1.0,28.0,1.0,2013.0,4,6,False,False,49901.0,2.0,False,-0.29416532078617397,-0.5001413702481033
142797,1,1.0,12.0,1.0,2005.0,3,6,True,False,92360.0,2.0,True,-0.6480700361199198,-0.5001412967190395
982,2,1.0,9.0,3.0,2005.0,3,6,True,False,44513.0,2.0,False,1.8558533561979431,-0.5001413510958532
102524,1,1.0,5.0,4.0,2005.0,1,2,False,False,70934.0,1.0,False,1.241232496390751,-0.500141376549583
146816,2,1.0,16.0,3.0,2009.0,3,6,False,False,44374.0,2.0,True,-1.843591670999922,-0.49982286992137653
52061,1,1.0,6.0,4.0,1993.0,3,2,True,False,48951.0,2.0,False,-0.5873114138480943,-0.5001412749647739
38498,3,2.0,6.0,4.0,2005.0,1,6,False,False,52980.0,2.0,True,1.7745476182583926,-0.5001413102424398
96770,3,2.0,22.0,4.0,2013.0,4,6,False,False,78260.0,2.0,False,0.5085438086822397,-0.500141317818376
140386,3,3.0,24.0,1.0,2003.0,4,6,False,False,52390.0,3.0,True,1.6683490428973755,-0.5001412613528696
110004,3,1.0,5.0,4.0,1994.0,1,4,False,False,102066.0,1.0,True,-0.2568192744635578,-0.5001413821253305
90233,1,1.0,11.0,3.0,2006.0,1,6,True,False,44501.0,2.0,False,-0.732716547657746,-0.5001413195707538
11531,2,1.0,18.0,1.0,2000.0,1,6,False,False,48667.0,2.0,True,-0.42309745307233,-0.500141358052262
3488,3,0.0,30.0,4.0,2002.0,1,6,False,False,81813.0,2.0,True,-0.37192657942016977,-0.5001412880456545
55006,2,1.0,20.0,1.0,2008.0,3,6,False,False,38384.0,2.0,False,1.7561054615653051,-0.5001412779739074
10259,1,0.0,1.0,2.0,2010.0,4,3,False,True,91512.0,0.0,True,-0.28357262401104283,-0.5001412460062884
150737,2,1.0,28.0,4.0,2013.0,2,6,False,False,44275.0,2.0,False,-0.9014663555140842,-0.49982051084916107
69905,3,1.0,22.0,1.0,2005.0,4,6,False,False,58879.0,3.0,True,-1.4335320823774476,-0.5001412488207133
115412,3,2.0,6.0,4.0,2004.0,1,6,True,False,44880.0,3.0,False,-2.1327043910590495,-0.5001413777001341
105832,2,1.0,18.0,4.0,2009.0,3,6,False,False,45933.0,2.0,False,2.9580506164128897,-0.5001412875677332
13521,3,2.0,14.0,4.0,2005.0,2,6,True,False,36869.0,2.0,False,1.8286382737141134,-0.5001412782748208
36045,2,1.0,18.0,3.0,2009.0,4,6,True,False,52904.0,3.0,False,-0.6044905951565537,-0.5001412394038953
8871,1,1.0,29.0,1.0,2006.0,4,6,True,False,97655.0,1.0,True,-0.7533451456082474,-0.5001413136763923
74384,1,1.0,18.0,1.0,1998.0,4,6,True,False,50426.0,2.0,True,-0.2649675027521128,-0.5001412857445523
55232,1,1.0,18.0,1.0,1994.0,3,2,False,False,117634.0,2.0,True,0.32888895529962847,-0.500141287426127
22063,3,1.0,22.0,1.0,1996.0,3,6,True,False,74931.0,1.0,True,1.5505664029860151,-0.5001412409969661
138817,2,1.0,6.0,4.0,1995.0,3,2,False,False,62479.0,2.0,True,-0.19252975326672073,-0.5001412789297498
95713,2,1.0,6.0,4.0,2000.0,1,2,True,False,64588.0,2.0,True,1.2488375094600883,-0.5001412422891234
88979,2,1.0,6.0,4.0,2004.0,4,2,True,False,41888.0,3.0,False,2.231296554974433,-0.50014130889718
86355,1,1.0,26.0,3.0,2009.0,4,6,True,False,54263.0,2.0,False,-0.3859551124569928,-0.5001413507595383
30506,2,1.0,6.0,4.0,1998.0,3,2,False,False,30972.0,2.0,False,3.7109604906575373,-0.5001413330056502
93006,3,2.0,26.0,1.0,2009.0,1,6,False,False,57333.0,3.0,True,-0.5056390056356153,-0.5001412484135953
25196,1,1.0,24.0,1.0,1989.0,3,6,True,False,59395.0,2.0,True,-0.7578266711670347,-0.5001412796731829
29556,2,1.0,6.0,4.0,2004.0,3,6,True,False,64122.0,2.0,True,1.880243719541725,-0.5001412725928686
34557,2,1.0,28.0,3.0,2014.0,1,6,False,False,45536.0,2.0,False,1.7104889635297278,-0.4997877948409491
60558,3,2.0,17.0,4.0,2008.0,3,6,False,False,64953.0,3.0,True,-1.2631118877219234,-0.500141276026821
5069,2,1.0,10.0,3.0,2010.0,4,6,False,False,43366.0,2.0,False,-2.0394886594377604,-0.5001412966836379
9191,2,1.0,5.0,4.0,1978.0,3,2,True,False,123654.0,2.0,False,0.23053983985656773,-0.5001412723804591
100987,1,1.0,7.0,4.0,2002.0,3,2,True,False,44170.0,2.0,False,-2.1676059688950895,-0.5001413428118855
76793,2,1.0,6.0,4.0,2003.0,3,2,False,False,39294.0,1.0,False,-0.18667660927944252,-0.5001412431564619
13721,1,1.0,27.0,1.0,2007.0,4,6,True,False,65499.0,1.0,True,-0.5823681553530587,-0.5001413611676002
105728,2,1.0,6.0,4.0,2008.0,4,2,True,False,42127.0,2.0,False,2.3284777576961853,-0.5001412758321123
48711,3,2.0,18.0,3.0,2002.0,4,6,False,True,97078.0,3.0,True,-0.614607978614797,-0.49985919384533817
18941,3,1.0,6.0,1.0,1988.0,3,4,True,True,108442.0,2.0,True,-0.3347570780437462,-0.5001413521224988
21326,2,1.0,6.0,4.0,1996.0,4,2,False,False,48852.0,2.0,False,1.807330656739445,-0.5001413163138093
40379,2,1.0,6.0,4.0,1979.0,3,2,True,False,55778.0,2.0,False,-0.3775488569392756,-0.5001413378379647
34546,1,1.0,15.0,3.0,2006.0,4,6,True,True,86671.0,1.0,True,-0.6657924326475969,-0.5001413351297445
29965,3,2.0,14.0,1.0,1997.0,1,6,False,False,60027.0,2.0,True,-0.2968542361213692,-0.5001412466612175
98971,2,1.0,6.0,4.0,1988.0,4,2,True,False,59224.0,2.0,True,0.40659589241164457,-0.5001413776647325
34519,2,1.0,25.0,1.0,2001.0,3,6,True,False,56622.0,2.0,True,-1.1214006174031257,-0.5001413778063388
78953,2,1.0,6.0,4.0,1996.0,1,2,True,False,60631.0,2.0,False,0.729021285790499,-0.500141248271989
12055,1,1.0,18.0,1.0,1990.0,1,6,False,False,68599.0,2.0,True,0.07454200927178486,-0.5001412306066049
64080,2,1.0,6.0,4.0,2009.0,4,2,True,False,37961.0,2.0,False,1.9190971880977812,-0.5001413153933684
964,2,1.0,16.0,3.0,2014.0,4,6,False,False,43334.0,2.0,True,3.5864012408862096,-0.4996481258000608
13575,3,2.0,6.0,4.0,2001.0,4,2,True,False,45943.0,3.0,True,-1.9437605574274683,-0.5001412672295305
52702,2,1.0,6.0,4.0,1994.0,3,2,False,False,51436.0,2.0,False,-0.5810236976854611,-0.500141297745685
76191,1,1.0,6.0,4.0,2001.0,3,2,True,False,35321.0,2.0,False,-2.7504215776158016,-0.5001412921699375
83561,2,1.0,6.0,4.0,1996.0,4,2,False,False,64588.0,2.0,True,1.2488375094600883,-0.5001412422891234
97814,2,2.0,30.0,1.0,2002.0,4,6,False,False,68908.0,3.0,False,-0.391971221010017,-0.500141239757911
65604,2,1.0,10.0,3.0,2010.0,4,6,False,False,42995.0,2.0,False,-0.05747286938358116,-0.5001412342529667
111967,2,1.0,6.0,4.0,2002.0,4,2,False,False,36090.0,2.0,False,2.54459593267016,-0.5001413453607986
80832,1,1.0,16.0,1.0,2014.0,4,6,False,False,20483.0,1.0,False,-2.5104290937563696,-0.49979337427021114
74224,2,1.0,6.0,4.0,2002.0,4,2,True,False,48420.0,2.0,False,0.05100720989826604,-0.5001412935860005
118167,2,2.0,14.0,4.0,2005.0,4,6,True,False,81534.0,3.0,True,0.7048753692954326,-0.5001413754167328
93547,2,1.0,6.0,4.0,1988.0,3,2,False,False,49154.0,2.0,False,-0.5620654865340493,-0.5001412455637688
101972,3,1.0,15.0,3.0,2010.0,1,6,False,False,47992.0,2.0,False,1.3808659684959976,-0.5001412679552627
28084,2,1.0,6.0,4.0,1980.0,3,2,False,False,50241.0,2.0,True,-0.35427208479491895,-0.5001413494850817
110045,3,1.0,5.0,4.0,1979.0,3,4,False,False,63657.0,1.0,True,0.2076025772242463,-0.5001413323861227
126762,2,1.0,30.0,1.0,2001.0,1,6,False,False,57372.0,2.0,True,-1.477016460677494,-0.5001412488384142
89331,2,1.0,6.0,4.0,1982.0,3,2,True,False,118375.0,2.0,True,-0.5460949590884313,-0.5001412683800815
39273,2,1.0,18.0,1.0,1993.0,4,6,True,False,68599.0,2.0,True,0.07454200927178486,-0.5001412306066049
88872,1,1.0,28.0,3.0,2009.0,1,6,False,False,54263.0,2.0,True,-0.3859551124569928,-0.5001413507595383
49291,1,1.0,12.0,4.0,1981.0,3,6,True,False,83849.0,2.0,True,-0.7352560788076418,-0.5001412848949146
94541,3,2.0,5.0,4.0,1994.0,4,4,False,False,110904.0,2.0,True,-0.003884688005738102,-0.5001412416341944
51885,2,1.0,22.0,3.0,2003.0,3,6,True,False,48942.0,2.0,False,-0.6857963330960076,-0.500141268185373
39345,1,1.0,26.0,1.0,2003.0,4,6,True,True,75365.0,2.0,True,-0.028410855154372652,-0.5001413345279178
29126,3,2.0,23.0,1.0,1998.0,1,6,True,False,98181.0,3.0,True,0.04340219682892873,-0.5001413292176821
81270,2,1.0,6.0,4.0,1994.0,3,2,False,False,47734.0,2.0,False,-0.6924371391512191,-0.5001412979580945
151424,3,1.0,6.0,4.0,1995.0,3,2,True,False,47997.0,2.0,True,1.7907218514112895,-0.5001413647785605
150010,2,1.0,18.0,4.0,2003.0,1,6,False,False,37661.0,3.0,True,1.7592832705978347,-0.5001412780447105
63121,1,1.0,21.0,3.0,2005.0,1,6,True,False,81582.0,1.0,True,-0.6468342214960885,-0.5001412939754177
83266,1,1.0,18.0,3.0,2006.0,3,6,True,False,62851.0,2.0,True,-0.15113675356076858,-0.5001412570692795
134327,2,1.0,17.0,1.0,2003.0,4,6,True,False,61947.0,3.0,True,0.18581964693278658,-0.5001413884976134
8478,3,2.0,24.0,1.0,2003.0,4,6,True,False,52390.0,3.0,True,1.6683490428973755,-0.5001412613528696
59005,1,1.0,6.0,4.0,1993.0,1,2,True,False,47270.0,2.0,False,-0.38723166822216404,-0.5001413520339948
116427,2,1.0,18.0,1.0,1996.0,3,6,False,False,58741.0,2.0,True,-1.1003917687991525,-0.5001413412188148
87176,3,1.0,15.0,4.0,2005.0,1,6,True,False,78682.0,2.0,True,0.6442932919698963,-0.5001412897803315
21442,2,1.0,28.0,1.0,2002.0,1,6,True,False,40242.0,2.0,True,-0.46478922114888077,-0.5001412472453435
95710,1,1.0,6.0,4.0,2004.0,3,2,True,False,47498.0,2.0,False,-2.0044512777968673,-0.5001412466966191
56270,1,1.0,16.0,1.0,2006.0,4,6,True,True,79901.0,2.0,True,0.1349611220315752,-0.5001412551398938
132336,2,2.0,6.0,4.0,1999.0,2,2,True,False,70230.0,3.0,False,-0.2768095945315219,-0.500141247935674
149749,2,1.0,6.0,4.0,1976.0,3,6,False,False,46578.0,2.0,True,-0.44903597979098847,-0.5001413759654572
134901,3,2.0,6.0,4.0,2000.0,4,2,True,False,121121.0,2.0,True,-0.40961213525482115,-0.5001412397225095
19424,2,1.0,4.0,4.0,1964.0,2,4,True,False,101931.0,2.0,False,-0.603662191947184,-0.5001413169333367
104008,1,1.0,12.0,3.0,1990.0,3,6,True,True,81849.0,2.0,True,0.00104499010885071,-0.5001413435376177
112792,1,1.0,13.0,4.0,2004.0,1,6,False,False,59419.0,2.0,False,-0.9211443268310029,-0.5001412818857811
29003,2,1.0,5.0,4.0,1987.0,1,4,True,False,44253.0,2.0,False,-0.5479283104533634,-0.500141389187944
78903,4,3.0,25.0,1.0,2001.0,4,6,True,True,92742.0,3.0,True,-0.09158678515178449,-0.5001412496880518
124169,3,1.0,6.0,4.0,1979.0,3,6,True,False,60949.0,2.0,True,-0.21606455264014304,-0.5001412811954504
85985,1,1.0,6.0,4.0,1992.0,2,2,True,False,59416.0,2.0,True,-0.9438507229951519,-0.5001412854790406
147934,2,1.0,27.0,3.0,2010.0,3,6,False,False,56901.0,3.0,False,-2.2728674980029706,-0.500141349874499
23459,2,2.0,12.0,4.0,2005.0,4,6,True,False,81534.0,2.0,False,0.7048753692954326,-0.5001413754167328
6623,2,1.0,20.0,1.0,1999.0,1,6,False,False,107916.0,2.0,True,-0.40445159067206,-0.5001412893024103
13181,3,2.0,6.0,4.0,1999.0,3,2,True,False,36953.0,2.0,False,-0.18478893639253072,-0.5001413648139621
39923,1,1.0,18.0,1.0,2009.0,3,6,False,False,49691.0,1.0,True,-0.9757510367449514,-0.5001413626544663
81479,2,1.0,18.0,4.0,2011.0,4,6,False,False,43538.0,3.0,False,0.24884619274489908,-0.49985630902438555
100997,2,2.0,10.0,4.0,2002.0,1,6,True,True,98739.0,3.0,True,0.036367559739798945,-0.5001413243853675
116113,3,1.0,6.0,4.0,1996.0,4,2,True,False,69698.0,3.0,True,0.7178174718937238,-0.5001412910016857
88529,3,2.0,9.0,4.0,2005.0,4,6,False,False,73113.0,2.0,False,0.4077094836110698,-0.5001413216594466
480,2,1.0,6.0,4.0,1984.0,3,2,True,False,105908.0,2.0,False,-0.9139738859370204,-0.4998657614563641
111456,2,1.0,6.0,4.0,1998.0,4,2,True,False,60688.0,2.0,True,1.2551116452423714,-0.5001412417049975
137308,3,2.0,6.0,4.0,1995.0,3,2,True,False,63584.0,3.0,False,0.9306627751717524,-0.500141318491006
9503,1,1.0,9.0,3.0,2011.0,3,6,False,False,56901.0,2.0,True,-2.2728674980029706,-0.500141349874499
66336,2,1.0,4.0,3.0,2003.0,1,6,True,True,82323.0,2.0,True,-0.7134595681357354,-0.5001413232171157
148865,2,1.0,18.0,1.0,1998.0,3,6,True,False,74710.0,2.0,True,0.43887645681491577,-0.5001413103132429
97742,3,1.0,18.0,4.0,2008.0,4,6,False,False,39994.0,2.0,False,-0.11563763898353117,-0.5001413155172739
132526,2,1.0,6.0,4.0,1985.0,3,2,True,False,59015.0,2.0,True,-0.8081419808489319,-0.5001413057287394
24975,2,1.0,8.0,4.0,2013.0,4,6,False,False,44688.0,2.0,False,2.559425708155363,-0.49980633467930324
131557,2,1.0,16.0,3.0,2010.0,4,6,True,False,38756.0,2.0,True,-0.26502182427399595,-0.4998880057328524
103927,3,2.0,6.0,4.0,2001.0,4,2,False,False,45943.0,3.0,True,-1.9437605574274683,-0.5001412672295305
103916,1,1.0,5.0,4.0,1993.0,3,2,True,False,95162.0,2.0,False,-0.5201564323697728,-0.5001413477858062
23180,2,1.0,24.0,1.0,2002.0,4,6,False,False,41048.0,2.0,True,-0.49977228126789036,-0.5001413270581861
20951,2,1.0,24.0,1.0,2005.0,4,6,False,False,81221.0,2.0,False,-0.8931415822792399,-0.5001413193052421
56884,2,1.0,6.0,4.0,2005.0,1,2,True,False,44513.0,2.0,False,1.8558533561979431,-0.5001413510958532
120033,1,1.0,18.0,1.0,1995.0,3,6,True,False,49964.0,2.0,True,-0.5975646011111903,-0.5001413163492109
98544,3,1.0,13.0,3.0,1998.0,3,2,False,False,121904.0,3.0,False,0.21701378089752588,-0.5001412614944759
57997,2,1.0,5.0,4.0,1976.0,3,2,True,False,122373.0,2.0,False,0.2517659745482666,-0.49979472280457043
115006,1,1.0,18.0,1.0,1999.0,4,6,False,False,106865.0,2.0,True,-0.6490885646559288,-0.5001413398027519
57359,3,2.0,6.0,4.0,2003.0,3,6,True,False,102068.0,3.0,True,0.037684856646503194,-0.5001412622910113
102558,2,1.0,21.0,4.0,2013.0,4,6,False,False,59179.0,2.0,True,-2.55214802259391,-0.4998970390102253
73605,2,1.0,7.0,4.0,1998.0,3,2,True,False,67932.0,2.0,True,-0.16444552643208477,-0.5001413158889904
119324,3,2.0,6.0,4.0,2001.0,1,2,True,False,38119.0,3.0,False,2.3711744739282983,-0.5001412759029155
690,3,1.0,6.0,4.0,1987.0,3,2,True,False,102396.0,2.0,False,-0.4069911218219558,-0.5001412708404908
44920,2,1.0,26.0,1.0,1997.0,4,6,True,False,60348.0,2.0,True,0.7320632910182725,-0.5001412733717031
148043,2,1.0,7.0,4.0,2000.0,3,2,False,False,59533.0,2.0,False,1.402214326612006,-0.5001413560343724
77536,4,2.0,16.0,4.0,2004.0,4,6,True,False,97655.0,2.0,True,-0.7533451456082474,-0.5001413136763923
98068,2,1.0,31.0,1.0,2005.0,1,6,False,False,53232.0,2.0,True,1.2238360289946626,-0.5001412804697182
40621,2,1.0,18.0,1.0,1996.0,3,6,False,False,84672.0,2.0,False,-0.8893526561250662,-0.5001413295539969
112936,2,1.0,9.0,4.0,2012.0,3,6,False,False,41551.0,2.0,False,-2.300585054564678,-0.49963301938311083
34031,1,1.0,18.0,4.0,2011.0,3,6,False,False,43538.0,2.0,False,0.24884619274489908,-0.49985630902438555
84364,1,1.0,12.0,3.0,2005.0,4,6,True,False,50512.0,1.0,True,-0.31533713395598967,-0.5001413895065582
36233,1,1.0,6.0,4.0,2004.0,4,2,True,False,43567.0,2.0,False,-1.2950393622327128,-0.5001412482188866
122696,4,2.0,7.0,4.0,2004.0,3,2,True,False,51127.0,3.0,False,-1.716180541327653,-0.5001413805676614
9494,3,1.0,11.0,3.0,1990.0,3,2,True,True,91208.0,2.0,True,0.22681881560472383,-0.5001413638050173
143834,3,1.0,26.0,1.0,1997.0,1,6,False,False,60348.0,2.0,True,0.7320632910182725,-0.5001412733717031
109464,2,1.0,14.0,4.0,2005.0,3,6,True,False,81534.0,2.0,True,0.7048753692954326,-0.5001413754167328
48557,2,2.0,18.0,1.0,1996.0,1,2,False,False,58188.0,2.0,False,0.7098729493123512,-0.5001412400234229
77664,2,1.0,5.0,4.0,2003.0,4,2,True,False,46634.0,2.0,False,-1.7777132452868685,-0.5001412548566813
78111,3,1.0,5.0,4.0,1988.0,3,2,False,False,58225.0,2.0,False,0.6943641548031745,-0.500141305357023
28515,2,1.0,6.0,4.0,1993.0,3,2,True,False,48951.0,2.0,False,-0.5873114138480943,-0.5001412749647739
